term,sumsq,df,statistic,p.value,iteration
mgmt,1.7360603265705095,1,0.44551844370844207,0.5054570751422611,5973
mgmt,0.41560379667248526,1,0.09484188882265929,0.7585204516306601,5974
mgmt,7.463078554821095,1,1.6129254878184645,0.2059721155614665,5975
mgmt,0.964977170334123,1,0.2569728266048537,0.6129233270741068,5976
mgmt,4.697839391227262,1,1.348098316446538,0.24738441995082416,5977
mgmt,5.39770129566989,1,1.5226965625157969,0.21906767080515788,5978
mgmt,12.60397088665411,1,3.3364965350541738,0.06967027338707456,5979
mgmt,2.596507517928785,1,0.5496132330533658,0.45959033942385985,5980
mgmt,11.992529783885061,1,3.4261774394965174,0.06606136167361887,5981
mgmt,0.024456385520920776,1,0.005021725931639242,0.9435966502745652,5982
mgmt,0.982822991038006,1,0.2615694927264115,0.6097670787580252,5983
mgmt,14.009687824299249,1,3.4934427627860263,0.06348697076350725,5984
mgmt,9.663776717065616,1,2.4239567978580476,0.1215191784302145,5985
mgmt,4.182986741608488,1,1.1887531523619308,0.2772624508439512,5986
mgmt,1.193733499375412,1,0.2972443889417681,0.5863937604148217,5987
mgmt,1.367155842058878,1,0.3632401114392971,0.5475873682911206,5988
mgmt,8.985851976337926,1,2.050499155065774,0.1541568676597253,5989
mgmt,2.5312141100723693,1,0.6591816530797393,0.4180861367193103,5990
mgmt,16.398899821356054,1,4.570582540658162,0.0340831976453003,5991
mgmt,9.342831847183334,1,2.683426805654284,0.10341275117843372,5992
mgmt,1.3200555212415566,1,0.370246372943487,0.5437549575443419,5993
mgmt,23.81133039592521,1,6.976658908289397,0.009098478916145517,5994
mgmt,1.0226796971104477,1,0.29490379670907796,0.5878701406017769,5995
mgmt,0.7504354226483656,1,0.20654849142077225,0.6501179644572181,5996
mgmt,10.149915650745243,1,3.5603795267018747,0.061032075144820154,5997
mgmt,11.285634213370372,1,2.936404358077482,0.08858968538589262,5998
mgmt,7.585702327695344,1,1.9179445003662388,0.168060811502447,5999
mgmt,2.1932260324183517,1,0.5513614147871806,0.45887857561551404,6000
mgmt,5.100697900303771,1,1.2655486316931475,0.2623313092313835,6001
mgmt,0.7891656459719343,1,0.17749218800557431,0.6741172350066809,6002
mgmt,2.089554061916374,1,0.6070169188239054,0.4370934996338214,6003
mgmt,16.056102026629446,1,4.287759443737832,0.040035332374563026,6004
mgmt,9.17241111070507,1,2.714400622348963,0.10145909039283141,6005
mgmt,16.105149614966763,1,4.375267594105249,0.03808416052466799,6006
mgmt,0.4029429041613639,1,0.09027212998426622,0.7642315101940451,6007
mgmt,8.662475073173994,1,3.4563138076584035,0.06489433094910578,6008
mgmt,0.5794894671766997,1,0.1287533569369621,0.7202132810319251,6009
mgmt,2.5382358384937334,1,0.5944439601690582,0.441871979782154,6010
mgmt,10.42423023887909,1,2.2633181319895357,0.13449187553109493,6011
mgmt,7.074962077445662,1,1.8734816953251106,0.17304460228416754,6012
mgmt,14.010302147449693,1,4.06971065503191,0.04537349685128529,6013
mgmt,14.31484826814949,1,3.6136527600725237,0.05915123438055231,6014
mgmt,3.3443568900614764,1,0.7676401291356445,0.3822952054869718,6015
mgmt,4.290989401446836,1,1.0129895775106441,0.31574628062010823,6016
mgmt,10.820823442238407,1,2.448691665109191,0.1196491638576793,6017
mgmt,12.388130894307892,1,3.598670199409272,0.05967382612222078,6018
mgmt,1.4872271477846652,1,0.4427823763212397,0.5067652029546168,6019
mgmt,0.24874210918716244,1,0.08927656912270081,0.7654965202236093,6020
mgmt,3.4922815074273217,1,1.1314150776393532,0.28911741943962954,6021
mgmt,10.564471556853391,1,2.680898695972674,0.10357403535104794,6022
mgmt,9.944144238267995,1,2.2015325886831976,0.139891217725733,6023
mgmt,1.6782327762316527,1,0.4324360445222221,0.5117651646552026,6024
mgmt,17.425944279416285,1,4.9967957715766556,0.026814093037359134,6025
mgmt,13.184798754419148,1,3.6039762329940324,0.05948818681316306,6026
mgmt,8.10964632885441,1,2.493892534439324,0.1163142937467549,6027
mgmt,7.873072673483193,1,2.0363475633305623,0.15557649379354682,6028
mgmt,3.1338807895638183,1,0.8895139014137318,0.3470674053404367,6029
mgmt,2.9267248650077136,1,0.8290608953451514,0.36394896549838407,6030
mgmt,1.2938040913279565,1,0.37430110205672157,0.5415596906451807,6031
mgmt,0.0014273775256015142,1,4.0119027936454295e-4,0.9840452480003908,6032
mgmt,0.5858603397148272,1,0.14822508098245896,0.7007617362337981,6033
mgmt,14.710918242260504,1,5.620672650982017,0.018971211328647923,6034
mgmt,35.03093070848945,1,8.81405257441994,0.0034614120384808753,6035
mgmt,5.568525399585269,1,1.5990852211346138,0.20791885212208308,6036
mgmt,0.3434405118612176,1,0.07332025562004307,0.7869203841084592,6037
mgmt,1.5627733751053938,1,0.4959685004687841,0.4823268691780864,6038
mgmt,0.7297352685045553,1,0.19098285074870755,0.6627041880861697,6039
mgmt,17.9057004554752,1,6.327033110909056,0.012903343482992526,6040
mgmt,18.539058572215936,1,5.1482090777299625,0.02464129509891377,6041
mgmt,10.463878166594327,1,3.114486988902596,0.07955580256230073,6042
mgmt,4.948296739051898,1,1.435888627979748,0.23262309848695903,6043
mgmt,5.638434216092719,1,1.303210433642041,0.25537692794310324,6044
mgmt,0.139760285181751,1,0.03332858111570875,0.8553793848055848,6045
mgmt,1.874661323051896,1,0.5623667728514659,0.45443767003702285,6046
mgmt,0.5301451584076631,1,0.12843395671732347,0.7205458245099088,6047
mgmt,4.867524382346005,1,1.040881238150943,0.3091961926708715,6048
mgmt,5.398232950671513,1,1.633341353528675,0.20313990522371211,6049
mgmt,4.923835173386692,1,1.1335828712954528,0.28865757405608594,6050
mgmt,19.987276896544245,1,5.391483093354698,0.021528484867387378,6051
mgmt,3.446173141417944,1,1.022781219590267,0.3134262301437057,6052
mgmt,4.307240501858018,1,1.1209172165254246,0.2913576301578794,6053
mgmt,2.650475825134208,1,0.7347961707781004,0.3926479109475358,6054
mgmt,1.9351169299023923,1,0.4145243113412995,0.5206274588541535,6055
mgmt,6.787170278425151,1,1.6775642048466697,0.19716189825875555,6056
mgmt,14.13624775280448,1,4.199082079496045,0.04212107368165094,6057
mgmt,7.7548787828183094,1,2.36165059358581,0.1263763283685758,6058
mgmt,5.326662203572596,1,1.2141609185897673,0.2722067568058759,6059
mgmt,11.466842830293672,1,3.0395139883782853,0.0832303616443957,6060
mgmt,1.0933255107864852,1,0.28959657944065476,0.5912461267864288,6061
mgmt,7.816098704551223,1,2.1217475182283523,0.14723056841484092,6062
mgmt,4.363256902373109,1,1.2662231598101432,0.26220469352730286,6063
mgmt,3.361680214765215,1,0.8732537779015795,0.3515003172020207,6064
mgmt,4.710513182178715,1,1.3201184656776244,0.25232938686622475,6065
mgmt,15.942279316418876,1,3.9145625487011064,0.04963022551387174,6066
mgmt,2.9174962735712597,1,0.8540134114602355,0.35684667094962597,6067
mgmt,6.837180763733386,1,1.9438472560193538,0.16523396038919816,6068
mgmt,0.6762964963128297,1,0.1557815327599116,0.6936095271213645,6069
mgmt,3.4630017216359192,1,0.8517939040855478,0.35747060063761416,6070
mgmt,5.993741150006031,1,1.7241663487957315,0.19108583111267213,6071
mgmt,13.75217416894975,1,3.310762100572633,0.07074479201254891,6072
mgmt,5.305915553432442,1,1.2760628679516437,0.26036632692638983,6073
mgmt,14.97068705164736,1,3.734745318379015,0.055103436849468744,6074
mgmt,4.931098116838484,1,1.43956949735212,0.23202803259276641,6075
mgmt,4.455923186091127,1,1.0706489707165847,0.30240024859843906,6076
mgmt,3.1746983027721853,1,0.9207490079847858,0.3387632287977854,6077
mgmt,1.3704377630236877,1,0.3534614061614232,0.5530215026238984,6078
mgmt,3.1778582349587623,1,0.7918170182028402,0.3749214542733623,6079
mgmt,5.494559523639623,1,1.344036212671464,0.2480948567251829,6080
mgmt,4.580632842607088,1,1.2453442824939114,0.2661595743894276,6081
mgmt,10.89743230463398,1,3.0375588024326183,0.08332863026611807,6082
mgmt,0.1860778585164553,1,0.04090913252274268,0.8399769532030619,6083
mgmt,24.900410578701326,1,7.3725976663023784,0.0073691087321496465,6084
mgmt,0.5062190617492206,1,0.12400669613372681,0.7252041495310243,6085
mgmt,5.251921468134981,1,1.6083170330244427,0.2066179091800115,6086
mgmt,10.584171999399075,1,3.5381341642606,0.06183639561879554,6087
mgmt,3.0826190028349174,1,0.7011539741022479,0.4036771946671891,6088
mgmt,22.92647367902873,1,6.893438061296482,0.009512576975620345,6089
mgmt,7.3077831392819235,1,1.7741970138586955,0.18480624975219226,6090
mgmt,1.7141056069718843,1,0.4777327992273149,0.4904783249431578,6091
mgmt,12.100800353525301,1,3.4303560656703067,0.06589820177256386,6092
mgmt,6.1706604699834315,1,1.649779145135919,0.20089311615343083,6093
mgmt,27.613051068740617,1,8.940816786355887,0.0032414857277386034,6094
mgmt,8.583942547110496,1,2.7162053286812076,0.10134652199424536,6095
mgmt,14.75195846150109,1,4.301311647684455,0.03972635343065618,6096
mgmt,3.7478965451008435,1,0.9901733124106836,0.32124098697386155,6097
mgmt,0.04216121358035707,1,0.010937993541881342,0.9168395710905324,6098
mgmt,7.772769775732286,1,2.004812463140888,0.15879416620846024,6099
mgmt,4.577834286849679,1,1.19368570520146,0.2762717301652713,6100
mgmt,0.24686318270357788,1,0.08495480642558072,0.7710790286189592,6101
mgmt,2.296163713013698,1,0.6902552610503687,0.40734732564270437,6102
mgmt,0.1324083785560788,1,0.03610282001752607,0.8495503337997037,6103
mgmt,9.390816025812114,1,2.3222656856914927,0.12955880485004953,6104
mgmt,4.051927517958802,1,0.8799620829427275,0.3496621344107401,6105
mgmt,21.230401117939437,1,5.4380598649118985,0.020981039014043322,6106
mgmt,13.71001827967325,1,3.7792867099646235,0.05369009440653377,6107
mgmt,6.45868819972884,1,1.7129443144963792,0.19252856972375565,6108
mgmt,1.5882641109909628,1,0.41978525306035064,0.5179966527016461,6109
mgmt,3.833619667576272,1,0.9794742669510609,0.32386120191925116,6110
mgmt,9.512079268731213,1,2.4760624219906076,0.11761723591956028,6111
mgmt,4.121552875283783,1,1.2132009917993638,0.27239563834955755,6112
mgmt,5.240033840799356,1,1.2728908886529569,0.26095719027316633,6113
mgmt,0.2371647639861294,1,0.05998997725810756,0.8068336694596357,6114
mgmt,0.6009766457317482,1,0.15045051063484638,0.6986339603925695,6115
mgmt,17.629912925871054,1,4.895505558657186,0.028379297058749968,6116
mgmt,2.2243284739328146,1,0.5288722369649596,0.4681713487796305,6117
mgmt,1.0128108361440127,1,0.2661410193265615,0.6066626382372329,6118
mgmt,14.624770361997207,1,4.446327310610078,0.03657387743294143,6119
mgmt,0.08018160104120398,1,0.019824575433957662,0.8882097687404158,6120
mgmt,37.46855865084609,1,12.16363329995998,6.33295615530322e-4,6121
mgmt,5.466705450788709,1,1.3770655177163134,0.24239017083676062,6122
mgmt,7.0983589465341765,1,1.8491111407525531,0.1758488790825174,6123
mgmt,13.719880452712232,1,4.4765211256545605,0.03595145208109241,6124
mgmt,1.7120565211920393,1,0.4217369341981366,0.5170266419633087,6125
mgmt,5.218271293332123,1,1.6020396226890523,0.20750146022765442,6126
mgmt,0.8649949403850314,1,0.24288647396488697,0.6228220528066476,6127
mgmt,0.40917441189139936,1,0.12179099064579363,0.7275706651591471,6128
mgmt,7.829688554014069,1,1.9707776833732,0.16235292803892207,6129
mgmt,28.625272672446613,1,8.48076607620214,0.004115902912095347,6130
mgmt,2.4626527523719233,1,0.682229047092906,0.41008163219778015,6131
mgmt,8.553472768902907,1,2.4061967480146,0.1228820373064515,6132
mgmt,3.7705056903962486,1,1.0895820132239304,0.29817867810154375,6133
mgmt,0.703500788142378,1,0.21650971960816273,0.6423611992491354,6134
mgmt,26.337052234229986,1,7.619713686812375,0.006465505411576007,6135
mgmt,9.0191898018752,1,2.4715295084155167,0.11795106955736186,6136
mgmt,2.92629853432436,1,0.733423930265273,0.39308918489624844,6137
mgmt,0.4981170831451891,1,0.12902020104071527,0.7199358133604747,6138
mgmt,21.860651936695604,1,6.786199337262184,0.010075155927223366,6139
mgmt,15.066188022420647,1,4.2612286600467,0.04064761411489874,6140
mgmt,27.921209510444214,1,7.230830818966278,0.007945474400842355,6141
mgmt,9.63867779883276,1,2.808637195266271,0.09576108119400473,6142
mgmt,0.0082596711926044,1,0.0019636687810950767,0.9647113395856668,6143
mgmt,1.7568983558579703,1,0.42127154103214215,0.5172576580141681,6144
mgmt,12.452594771173608,1,3.498150605353067,0.06331088324707468,6145
mgmt,4.357657033789565,1,1.4026863476741043,0.23807563731286122,6146
mgmt,3.8488741139734657,1,0.9504988866930366,0.33110170472855605,6147
mgmt,8.104790571211765,1,1.7255596270288722,0.19090759603977958,6148
mgmt,20.647900458720983,1,7.7809058512737295,0.005938465195049907,6149
mgmt,1.4114601766411852,1,0.3915205195430449,0.5324155880876968,6150
mgmt,31.474539123580257,1,7.263792588989778,0.0078074330179354464,6151
mgmt,18.33812738014592,1,5.479466132225331,0.020506591961587637,6152
mgmt,7.71488587235433,1,1.7894009227593266,0.1829460599868431,6153
mgmt,6.683374919248308,1,1.6358549177772337,0.20279441684395233,6154
mgmt,2.9871971144341387,1,0.7801498269232691,0.37845444067453404,6155
mgmt,12.604008484843803,1,3.990515175294854,0.04749551546626355,6156
mgmt,20.45221615088974,1,5.658406654720945,0.018581603107001486,6157
mgmt,17.8185138963089,1,5.409232199255637,0.021318126582216903,6158
mgmt,2.122609474448268,1,0.4926008699480106,0.4838152052980592,6159
mgmt,1.8247112028866468,1,0.4180533594379933,0.5188601139101561,6160
mgmt,5.814235446824227,1,1.5604757577196569,0.21346670947438653,6161
mgmt,6.000989441690649,1,1.6205431040354943,0.20490989868776635,6162
mgmt,6.473307625612961,1,1.6375557097911169,0.20256103925927596,6163
mgmt,4.132735792227095,1,1.103569859446133,0.2951086397388286,6164
mgmt,14.775882015533625,1,3.859245546306672,0.051249285465482124,6165
mgmt,3.248789645584395,1,1.0078372846472408,0.31697616098373116,6166
mgmt,27.407870733361733,1,7.7231562415375095,0.006121991916182904,6167
mgmt,1.7408041974497337,1,0.41810349108521544,0.5188350843702707,6168
mgmt,0.2922969326565408,1,0.07741189609988375,0.7812042916121726,6169
mgmt,14.708242369413483,1,3.8162093638238197,0.05254790270257091,6170
mgmt,4.02958184701879,1,1.1174807755389433,0.29209579599517443,6171
mgmt,17.085428782874203,1,5.341268643904785,0.022135466324200173,6172
mgmt,1.9659580605015208,1,0.47757244203855026,0.49055102254687355,6173
mgmt,7.79313722592758,1,2.442191881865964,0.12013742858745927,6174
mgmt,1.3775687606672022,1,0.4800201506059713,0.4894433194226664,6175
mgmt,9.650490048863048,1,2.356446242880984,0.12679178636999172,6176
mgmt,0.13560239403761898,1,0.03872409411365666,0.8442524109513971,6177
mgmt,6.952407607560474,1,2.38272978857524,0.12470914396735919,6178
mgmt,10.59282261926188,1,3.3200485261051815,0.0703549928683605,6179
mgmt,5.590719620407981,1,1.5177937668885104,0.2198074066572301,6180
mgmt,3.3106195253841406,1,0.9371846361739133,0.3345014116049131,6181
mgmt,5.450661665415055,1,1.4387663711100607,0.23215771153472645,6182
mgmt,9.277869507839682,1,2.1138888417800628,0.1479768574065683,6183
mgmt,3.1747490805728376,1,0.7333433732347954,0.3931151120234153,6184
mgmt,6.429182826697115,1,1.6744951871667801,0.1975699809548804,6185
mgmt,0.024871743936159874,1,0.007875024238866601,0.9294013046231053,6186
mgmt,3.778898979978635,1,0.8871205059669124,0.347715089373278,6187
mgmt,10.539252786648092,1,3.7628551921110587,0.05420691283665352,6188
mgmt,6.143871772054354,1,1.6812587765050393,0.19667195695981368,6189
mgmt,10.912243600521322,1,3.515359528297351,0.06267167754446464,6190
mgmt,12.695997494535163,1,3.7543207061937864,0.054477445610021324,6191
mgmt,13.108482349347298,1,4.039430304771149,0.046172679468552656,6192
mgmt,6.511661393924783,1,1.6610925482723906,0.19936385548883503,6193
mgmt,2.3364509089352623,1,0.6246571486554354,0.43052172006180145,6194
mgmt,1.6028677505101996,1,0.4099178551196915,0.5229504659635797,6195
mgmt,7.598586032154003,1,2.2881130053829013,0.13239156579950195,6196
mgmt,5.784756232841801,1,1.6191438511325942,0.20510452419763175,6197
mgmt,11.641473897147193,1,3.1964809697590737,0.07573806565306035,6198
mgmt,9.081517882299295,1,1.9281738493295235,0.16693783017210923,6199
mgmt,16.590830761545135,1,4.850086850806348,0.029112070460735818,6200
mgmt,0.0015541994358727607,1,3.49341004610167e-4,0.9851117581061666,6201
mgmt,6.098261020965992,1,1.562155601027419,0.21322167622332971,6202
mgmt,6.059190008552491,1,1.4639462735237772,0.22813350640452032,6203
mgmt,4.471056983169092,1,1.3077403818444595,0.2545559850701667,6204
mgmt,7.5238042078224225,1,1.7691974857134174,0.18542276739678862,6205
mgmt,2.43342348058934,1,0.5507666924818163,0.4591205171316771,6206
mgmt,13.866560994523525,1,4.151468369825049,0.04328830246186299,6207
mgmt,3.2461885528505263,1,0.8831120609148994,0.3488035292442715,6208
mgmt,5.303637860627987,1,1.537017729985347,0.2169239641476119,6209
mgmt,2.191787829361715,1,0.648893458228038,0.4217347108693178,6210
mgmt,14.043915609536043,1,3.5329672296135173,0.062024842022963496,6211
mgmt,17.931453992413594,1,5.198070233072264,0.023966887722849994,6212
mgmt,3.238096170989138,1,0.7503923912003483,0.387682367425352,6213
mgmt,1.627157103289619,1,0.3848640437722181,0.5359167352712146,6214
mgmt,1.3502961240279774,1,0.41947716626531495,0.5181500686599998,6215
mgmt,6.588522701187003,1,1.85201843068931,0.17551158449845458,6216
mgmt,13.223752867915437,1,3.3637227953723237,0.06855264115657121,6217
mgmt,7.8392085516920815,1,1.823494592506716,0.17885364559161918,6218
mgmt,2.100925253170999,1,0.48416977965348124,0.48757494342647567,6219
mgmt,22.21850261012196,1,5.312275606987385,0.022494063000316568,6220
mgmt,23.00885414365814,1,5.4390730120997395,0.020969294016420274,6221
mgmt,0.5850016705915095,1,0.14557911981237145,0.7033156113471883,6222
mgmt,9.276962974944013,1,2.46748393865244,0.11824990485051305,6223
mgmt,3.180192291421804,1,0.880000038157517,0.3496517715686208,6224
mgmt,3.931117017988413,1,1.08952847887055,0.2981905068595101,6225
mgmt,22.528336729778175,1,6.208173501545869,0.01376209161708694,6226
mgmt,0.027522000397084412,1,0.0060484566794768895,0.938109221675774,6227
mgmt,22.34990806042947,1,5.936268130247384,0.015957761368548505,6228
mgmt,13.263778569000294,1,4.178955489626989,0.04261033611428302,6229
mgmt,3.0966404542793953,1,0.6844926822629281,0.40930773957390965,6230
mgmt,8.096897103150923,1,2.0157264046691665,0.15767200850066812,6231
mgmt,7.3937593030264,1,2.5724558296485784,0.11076148575487602,6232
mgmt,7.416143937135644,1,2.0245286891289584,0.1567735914509085,6233
mgmt,27.15227100143079,1,7.961302811478979,0.005400877417015581,6234
mgmt,21.289000670344308,1,6.548097048410444,0.01145104560258537,6235
mgmt,16.776756450916537,1,5.546482303780064,0.019762325832693425,6236
mgmt,12.909185787531555,1,4.518017498238788,0.03511424578013133,6237
mgmt,9.995109276597873,1,2.7417719953143993,0.09976651501649994,6238
mgmt,2.4593961580369523,1,0.6699641192747386,0.4143126760901299,6239
mgmt,16.899296357641504,1,5.202331298292329,0.023910158687266266,6240
mgmt,7.536445085038736,1,1.7173459581407313,0.1919611585533467,6241
mgmt,9.128217889235998,1,2.6639118015469316,0.10466497417361748,6242
mgmt,8.54160251227188,1,2.365045110267503,0.12610617065589164,6243
mgmt,7.605725794165892,1,2.2854560664943784,0.1326148502672992,6244
mgmt,9.624726214639963,1,2.828956417117984,0.0945791972382449,6245
mgmt,15.760305779235523,1,4.140317574785144,0.043566595301582745,6246
mgmt,16.383799851171602,1,4.104704323051337,0.04446821282983993,6247
mgmt,5.26173605028805,1,1.3617618133248495,0.24501307822454982,6248
mgmt,4.236889471252766,1,1.1151372781698474,0.2926005710565026,6249
mgmt,7.5245353864365825,1,2.1172255289561734,0.14765946833030497,6250
mgmt,0.5897734237640861,1,0.1603820848795327,0.6893528929935585,6251
mgmt,7.905154516584275,1,1.8752642392384629,0.17284153325410906,6252
mgmt,2.435710105290468,1,0.6760238800896056,0.41221418806085464,6253
mgmt,2.5734443748611966,1,0.6133985312953616,0.4346984541735869,6254
mgmt,5.163347392166486,1,1.5770861642642502,0.21105852483752702,6255
mgmt,5.25927159465607,1,1.4083704547257148,0.2371312078783967,6256
mgmt,2.5216955309821287,1,0.6872555974217298,0.4083660713240379,6257
mgmt,22.726425440781554,1,6.014873738180052,0.015287861917807868,6258
mgmt,20.18062260920192,1,6.3680852944285284,0.012619848352943056,6259
mgmt,2.4104749234758174,1,0.6333559246674535,0.4273363309876612,6260
mgmt,11.417793676477231,1,3.1759487575556826,0.0766750203294515,6261
mgmt,9.008509993376947,1,2.511043061143435,0.11507617283594263,6262
mgmt,13.622999144257392,1,3.51414313111774,0.06271663030358361,6263
mgmt,11.044672361656808,1,3.2471653830298375,0.07347791685333038,6264
mgmt,1.030701564075457,1,0.32196571070178126,0.5712443644753274,6265
mgmt,4.573780280568712,1,1.4234849060433743,0.23464206335778018,6266
mgmt,4.631624579512618,1,1.1301675416089303,0.2893824799905654,6267
mgmt,6.766162538589583,1,1.8619295604451216,0.17436736221694013,6268
mgmt,11.804065615637,1,3.54415684565463,0.061617515692752714,6269
mgmt,0.3037517767633062,1,0.06744785077857583,0.7954320366958927,6270
mgmt,8.914440180009478,1,2.2020771043622256,0.13984257493522242,6271
mgmt,13.33932200964307,1,3.1563397698766815,0.07758160543405837,6272
mgmt,0.288002396322554,1,0.06469704414961255,0.7995554056147196,6273
mgmt,7.419153437405839,1,2.001530962208142,0.15913335613363985,6274
mgmt,1.8234867458843382,1,0.46463224143028986,0.4964777166492971,6275
mgmt,5.0725732839378,1,1.4523349447002607,0.22997859733310635,6276
mgmt,0.9290199413067057,1,0.27804986983550584,0.5987313640339009,6277
mgmt,1.6758318582977836,1,0.4321699217957534,0.5118948997430786,6278
mgmt,10.693938776502819,1,2.5704523602033458,0.11089937336720121,6279
mgmt,3.918738444454675,1,0.9666669346037162,0.32703523625789244,6280
mgmt,12.787273939558077,1,3.4740864718987696,0.0642165160599808,6281
mgmt,8.349506326808978,1,2.352347360883139,0.12712007505012551,6282
mgmt,7.999903782446836,1,2.116836129511285,0.14769646841655829,6283
mgmt,16.294598080425885,1,4.621771915426258,0.033109820285368935,6284
mgmt,6.42545794016371,1,1.4701906482514782,0.22714866860144345,6285
mgmt,9.51701917134983,1,2.6644740523074346,0.1046286624796002,6286
mgmt,1.5702242464150231,1,0.3641010221165112,0.5471137435102305,6287
mgmt,6.2833396801962635,1,1.4173553332765456,0.23564765984998387,6288
mgmt,5.818044921764454,1,1.5875649448648612,0.20955600425281457,6289
mgmt,3.3051976713823024,1,0.9069141810820531,0.3424077060227545,6290
mgmt,0.3262082221433502,1,0.09848510636650228,0.7540744429319726,6291
mgmt,16.558938957440205,1,4.274526673590401,0.0403394883726138,6292
mgmt,2.7941870617692075,1,0.7301846709501876,0.39413368570296237,6293
mgmt,10.85831563802833,1,2.813610619485629,0.0954703051411462,6294
mgmt,0.8699697573445633,1,0.28174462324568295,0.59631484962727,6295
mgmt,3.44588566418588,1,0.8519442162339705,0.357428298587825,6296
mgmt,1.2569971359291685,1,0.34079280417899327,0.5602150801601873,6297
mgmt,15.512457017175734,1,4.795607750194284,0.030017376106841548,6298
mgmt,3.5567079375998674,1,0.8186519281337181,0.366969811888623,6299
mgmt,20.756211219274405,1,6.19893282043993,0.013831297142827362,6300
mgmt,19.410963522057273,1,5.977589341534658,0.015601880928121703,6301
mgmt,0.34926944982726127,1,0.10165759559757818,0.7502759487841577,6302
mgmt,0.016711326759605072,1,0.004094199168095168,0.9490633474154451,6303
mgmt,5.3278561182694375,1,1.0883414698309404,0.29845294014237544,6304
mgmt,6.316399075955019,1,1.9113246784422722,0.16879218997499035,6305
mgmt,3.5593281664936285,1,0.9458223804279097,0.33229051398080534,6306
mgmt,10.554968058481904,1,3.0649699040127127,0.08196240000501476,6307
mgmt,7.494398707519849,1,2.387990766011362,0.12429689990539859,6308
mgmt,19.663420599292465,1,6.331665461386967,0.01287102516003736,6309
mgmt,7.492257883398111,1,1.784921128083698,0.18349187580292742,6310
mgmt,4.73730832128706,1,1.1226646278819594,0.29098319614092366,6311
mgmt,10.839213974792983,1,2.927090471892112,0.08909205899228254,6312
mgmt,20.537218344812175,1,6.4891361777841,0.011820965068386396,6313
mgmt,5.115463569609346e-4,1,1.532786887302891e-4,0.9901378000339327,6314
mgmt,24.198274086909123,1,6.066935911849832,0.014860351032113321,6315
mgmt,11.87680515308864,1,3.721265520046501,0.0555389765234655,6316
mgmt,0.023829557140174984,1,0.006424240942864164,0.9362196032375418,6317
mgmt,7.86559597506016,1,2.5105750300386216,0.11510976520605047,6318
mgmt,15.204115734070228,1,4.117774789849047,0.044135025736992524,6319
mgmt,7.419655599001544,1,2.173141362473227,0.14245423168231192,6320
mgmt,11.32875719735273,1,2.6926464825417114,0.10282691617409791,6321
mgmt,0.23054227250895565,1,0.0562143474960981,0.8128936570462795,6322
mgmt,2.050006387069743,1,0.47899758792053193,0.4899055674052495,6323
mgmt,3.681136864943369,1,1.0146389778641358,0.3153538890247885,6324
mgmt,13.79159737501584,1,3.7885501360709206,0.053401059232374676,6325
mgmt,6.789879826648701,1,2.0975173141748513,0.14954543971169135,6326
mgmt,0.08054970697730823,1,0.019397930368041414,0.8894113387877531,6327
mgmt,10.925184593912604,1,3.4459660924640825,0.06529252088429255,6328
mgmt,6.357786699440112,1,1.577272884697587,0.21103163918997414,6329
mgmt,2.352522533199931,1,0.5975818971915562,0.4406718532591487,6330
mgmt,0.3038979625579259,1,0.07748015687415898,0.7811103268663709,6331
mgmt,1.3590442595552759,1,0.386598268446287,0.5350005483012241,6332
mgmt,2.43339695943655,1,0.7344491207935224,0.39275944486050696,6333
mgmt,23.93677546473009,1,6.965419290949286,0.009153297705059087,6334
mgmt,9.35086578511914,1,2.8101702918694222,0.0956713435567868,6335
mgmt,0.018736601243517725,1,0.00540422360313794,0.9414917369859546,6336
mgmt,0.159676939645351,1,0.04594278433316368,0.8305597572199195,6337
mgmt,7.970951439975352,1,1.7486837011372078,0.18797778354505024,6338
mgmt,0.4053904640474002,1,0.11296167742423346,0.7372488139413454,6339
mgmt,16.565297870282393,1,4.860756817425574,0.028938153216513978,6340
mgmt,1.657125210385857e-4,1,3.2725483669320655e-5,0.9954429401274775,6341
mgmt,7.524388502247575,1,2.2496794072542,0.1356631843509516,6342
mgmt,7.327821736682722,1,1.5811413052846681,0.2104755493878937,6343
mgmt,11.564856801988753,1,2.80154363595859,0.096177499083054,6344
mgmt,4.638412834829182,1,1.1444869878708308,0.2863586779355452,6345
mgmt,3.6910131995899746,1,1.0539473240866732,0.3061889487939079,6346
mgmt,14.362922493600195,1,3.787888336899588,0.05342165321395032,6347
mgmt,16.969537147013057,1,4.617236104014338,0.033194872866277876,6348
mgmt,2.682197695435434,1,0.7572126284888588,0.3855392400266253,6349
mgmt,9.622209315616374,1,2.442650775804765,0.12010288347282617,6350
mgmt,11.422098423354214,1,2.7441561682874696,0.09962056447305559,6351
mgmt,7.250193751605934,1,1.9229753115051333,0.16750744054030972,6352
mgmt,2.31785116267838,1,0.5593641830431885,0.4556425118408247,6353
mgmt,6.385931941431636,1,2.009763035448204,0.158284022937403,6354
mgmt,2.6485303966185256,1,0.6177240872349221,0.43308646609838475,6355
mgmt,7.7856010645907645,1,1.9026941911432147,0.16975124680897488,6356
mgmt,11.377062805292667,1,3.0427651886856624,0.08306723436123342,6357
mgmt,0.8705789219740723,1,0.2729594301573983,0.6020945823336787,6358
mgmt,13.754603849845068,1,4.48805199439578,0.03571671560472166,6359
mgmt,7.086677503306419,1,1.6746720526842596,0.19754643632206326,6360
